,,Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
,,04-06-1992,338.4,251.3,"43,145.8",185.4,405.1,495.0,"9,672.8","1,865.7",2.3,"1,263.1","6,85,585.7","1,237.0","8,608.8","38,19,511.2","1,121.1","2,64,950.2",#N/A,958.6,442.3
,,05-06-1992,338.8,250.2,"42,961.4",184.6,404.2,491.5,"9,677.6","1,857.7",2.3,"1,265.0","6,85,660.4","1,238.8","8,583.1","38,03,190.7","1,125.4","2,66,010.0",#N/A,955.2,444.5
,,08-06-1992,338.7,250.4,"43,030.1",184.7,404.4,491.7,"9,972.6","1,852.7",2.3,"1,266.1","6,87,465.0","1,239.8","8,615.2","38,03,102.1","1,126.1","2,66,647.8",#N/A,956.8,442.9
,,09-06-1992,337.8,249.7,"43,123.4",184.3,403.0,491.6,"9,571.9","1,848.8",2.3,"1,267.5","6,86,012.5","1,238.5","8,587.8","37,95,066.8","1,121.8","2,66,558.9",#N/A,950.2,443.4
,,10-06-1992,337.7,249.9,"43,046.5",184.2,403.7,490.3,"9,572.4","1,847.5",2.3,"1,262.5","6,87,489.1","1,236.3","8,578.0","37,92,344.9","1,119.6","2,65,400.9",#N/A,951.1,441.9
,,11-06-1992,338.3,248.3,"42,876.8",183.2,403.5,483.7,"9,599.6","1,838.2",2.3,"1,260.9","6,82,088.7","1,234.8","8,593.7","37,73,360.2","1,123.6","2,65,290.8",#N/A,950.7,443.2
,,12-06-1992,339.6,248.9,"43,000.1",183.4,404.2,484.1,"9,620.5","1,839.6",2.4,"1,268.7","6,90,110.8","1,242.5","8,622.0","37,76,147.9","1,125.8","2,67,613.0",#N/A,952.7,448.2
,,15-06-1992,342.7,250.3,"43,425.9",184.6,408.7,484.6,"9,598.9","1,871.9",2.3,"1,281.4","6,94,574.4","1,254.8","8,694.4","38,57,035.0","1,137.1","2,69,402.1",#N/A,961.6,453.2
,,16-06-1992,342.4,249.5,"43,345.9",184.1,408.7,481.8,"9,688.0","1,866.5",2.4,"1,277.7","6,95,408.4","1,251.2","8,663.7","38,45,844.3","1,137.0","2,69,738.6",#N/A,956.9,452.1
,,17-06-1992,342.0,250.8,"43,453.5",184.5,409.7,485.3,"9,702.8","1,871.1",2.4,"1,287.1","7,00,139.2","1,260.4","8,698.1","38,55,389.8","1,136.8","2,71,958.0",#N/A,961.0,455.1
,,18-06-1992,341.3,248.5,"43,262.2",182.9,408.1,482.0,"9,677.8","1,855.0",2.4,"1,265.7","6,91,537.1","1,239.5","8,652.4","38,22,189.1","1,133.8","2,68,157.2",#N/A,957.0,450.9
,,19-06-1992,343.6,250.7,"43,601.9",184.8,411.9,486.4,"9,715.3","1,873.5",2.4,"1,288.8","7,00,728.9","1,262.1","8,720.4","38,60,361.3","1,141.2","2,72,248.7",#N/A,962.5,455.2
,,22-06-1992,342.5,249.2,"43,514.0",184.0,409.4,484.8,"9,586.0","1,865.8",2.4,"1,279.9","6,95,162.8","1,253.4","8,682.6","38,33,939.3","1,133.4","2,70,108.6",#N/A,961.6,456.4
,,23-06-1992,343.8,250.2,"43,724.5",184.5,410.6,487.1,"9,703.3","1,870.8",2.4,"1,290.7","6,99,814.9","1,264.0","8,715.4","38,44,359.2","1,141.6","2,72,517.0",#N/A,964.2,457.4
,,24-06-1992,342.3,247.0,"43,334.3",182.3,408.9,480.7,"9,650.2","1,848.3",2.4,"1,276.5","6,91,382.4","1,250.1","8,676.0","37,98,036.1","1,137.8","2,68,030.3",#N/A,955.7,452.3
,,25-06-1992,343.4,246.0,"43,072.5",181.6,410.0,477.9,"9,716.5","1,841.0",2.4,"1,280.0","6,94,655.6","1,253.5","8,705.3","37,83,045.6","1,140.2","2,70,145.0",#N/A,958.2,455.6
,,26-06-1992,343.5,245.5,"43,164.5",181.6,409.7,475.2,"9,727.7","1,841.1",2.4,"1,286.9","7,01,515.9","1,260.2","8,696.4","37,83,150.8","1,138.9","2,71,718.4",#N/A,956.5,459.3
,,29-06-1992,342.0,241.2,"42,817.3",179.3,408.1,467.6,"9,756.1","1,826.9",2.3,"1,279.2","6,90,904.7","1,252.7","8,631.6","38,33,413.6","1,133.4","2,68,475.4",#N/A,946.3,457.1
,,30-06-1992,343.4,243.1,"43,240.7",180.4,410.8,472.1,"9,838.5","1,837.3",2.4,"1,286.5","6,99,544.4","1,259.8","8,678.8","38,55,172.1","1,138.7","2,71,352.0",#N/A,951.8,459.3
,,01-07-1992,343.6,242.3,"42,921.3",179.8,412.6,469.2,"9,826.5","1,831.4",2.4,"1,286.4","6,97,707.8","1,259.7","8,667.0","38,42,727.3","1,140.6","2,70,305.3",#N/A,950.7,460.7
,,02-07-1992,347.1,244.4,"42,639.8",181.0,411.1,464.8,"9,730.4","1,817.5",2.4,"1,278.6","6,92,407.6","1,252.1","8,626.1","38,13,535.5","1,137.5","2,67,712.1",#N/A,943.2,459.7
,,03-07-1992,345.7,244.0,"43,099.4",181.1,414.8,469.0,"9,808.7","1,844.8",2.4,"1,303.9","7,07,664.1","1,276.9","8,715.9","38,70,828.3","1,146.4","2,74,034.0",#N/A,950.3,463.3
,,06-07-1992,346.6,243.8,"43,143.5",181.5,415.9,469.5,"9,980.6","1,906.6",2.4,"1,292.9","7,03,525.2","1,266.3","8,746.7","38,81,918.7","1,152.3","2,71,400.4",#N/A,957.5,466.0
,,07-07-1992,345.6,240.7,"42,975.7",179.4,412.9,465.6,"9,844.9","1,885.3",2.4,"1,290.0","6,96,731.4","1,263.3","8,702.8","38,38,563.6","1,148.8","2,69,943.9",#N/A,947.9,464.4
,,08-07-1992,347.5,241.7,"43,383.3",181.0,414.5,468.3,"9,934.7","1,903.2",2.4,"1,315.2","7,13,256.4","1,287.9","8,794.4","38,74,969.2","1,154.7","2,75,357.0",#N/A,954.6,466.4
,,09-07-1992,347.3,245.3,"43,623.7",183.1,414.2,477.0,"9,905.7","1,923.8",2.4,"1,324.6","7,19,254.4","1,297.1","8,798.0","39,16,885.5","1,153.3","2,77,360.6",#N/A,962.6,468.1
,,10-07-1992,348.7,242.9,"43,735.0",181.5,415.7,472.7,"9,947.4","1,906.7",2.4,"1,313.8","7,02,978.1","1,285.6","8,806.9","38,82,069.2","1,157.9","2,71,293.0",#N/A,957.1,464.3
,,13-07-1992,348.6,240.1,"43,541.1",180.7,415.2,465.7,"9,936.8","1,895.9",2.4,"1,307.0","7,08,704.8","1,279.9","8,785.9","38,85,168.0","1,154.8","2,73,816.7",#N/A,954.7,466.4
,,14-07-1992,349.3,242.5,"43,685.3",182.6,417.5,470.6,"9,986.0","1,916.1",2.4,"1,316.8","7,17,949.6","1,289.5","8,843.0","39,26,549.5","1,162.5","2,77,413.3",#N/A,961.4,469.3
,,15-07-1992,350.9,242.0,"43,873.9",182.2,418.8,468.8,"10,017.6","1,912.4",2.4,"1,309.5","7,12,840.7","1,282.3","8,865.9","39,18,925.8","1,165.1","2,75,471.4",#N/A,964.8,471.9
,,16-07-1992,353.0,242.7,"44,250.3",182.3,419.1,467.6,"10,047.7","1,912.9",2.5,"1,313.2","7,14,148.4","1,286.0","8,895.6","39,19,986.7","1,171.1","2,75,755.7",#N/A,967.4,474.4
,,17-07-1992,356.7,243.2,"44,461.7",183.0,424.0,467.0,"10,144.8","1,920.1",2.5,"1,318.1","7,22,977.2","1,290.8","8,983.8","39,34,662.8","1,183.7","2,76,788.1",#N/A,976.1,479.5
,,20-07-1992,359.3,248.5,"45,006.2",187.3,427.3,471.6,"10,490.5","1,987.2",2.5,"1,370.0","7,44,631.7","1,341.5","9,076.2","40,84,528.2","1,217.7","2,87,707.0",#N/A,997.1,487.9
,,21-07-1992,358.1,249.0,"44,832.9",187.6,427.2,474.1,"10,191.5","1,989.9",2.5,"1,347.1","7,28,400.8","1,319.2","9,045.4","40,90,079.0","1,189.7","2,82,010.9",#N/A,987.5,479.5
,,22-07-1992,358.8,249.1,"45,515.2",188.5,427.0,474.0,"10,186.7","1,999.3",2.5,"1,353.4","7,33,368.2","1,325.4","9,071.0","41,09,341.7","1,191.5","2,83,414.4",#N/A,990.5,480.0
,,23-07-1992,359.5,248.6,"45,512.9",187.9,427.4,473.0,"10,197.9","1,993.0",2.5,"1,341.5","7,30,271.6","1,313.7","9,083.8","40,96,411.8","1,193.7","2,81,822.8",#N/A,989.8,479.2
,,24-07-1992,357.6,249.9,"45,641.0",188.2,426.1,475.2,"10,159.6","1,996.5",2.5,"1,351.6","7,35,219.8","1,323.6","9,045.4","41,03,712.8","1,184.9","2,83,214.4",#N/A,988.1,479.9
,,27-07-1992,358.4,247.8,"45,747.2",187.1,426.3,470.6,"10,171.0","1,937.2",2.6,"1,336.7","7,29,092.7","1,309.0","9,016.6","40,13,778.0","1,178.8","2,80,138.5",#N/A,990.9,483.7
,,28-07-1992,359.6,246.9,"45,870.7",186.5,426.5,469.0,"10,197.8","1,930.6",2.5,"1,347.9","7,29,905.4","1,319.9","9,105.1","40,00,072.0","1,195.3","2,82,370.5",#N/A,990.1,483.4
,,29-07-1992,356.2,246.1,"45,826.1",185.8,425.1,473.2,"10,174.2","1,934.6",2.5,"1,351.7","7,36,001.0","1,323.7","9,079.3","40,08,399.5","1,192.1","2,84,172.9",#N/A,990.9,483.4
,,30-07-1992,356.8,246.1,"45,546.5",185.9,422.1,471.3,"10,129.9","1,924.8",2.5,"1,333.7","7,28,653.1","1,306.1","9,025.6","39,88,013.6","1,184.0","2,81,161.4",#N/A,985.1,477.8
,,31-07-1992,357.9,246.8,"45,570.0",186.4,424.6,472.0,"10,174.5","1,929.7",2.5,"1,343.4","7,32,421.5","1,315.6","9,043.2","39,98,228.2","1,189.1","2,82,683.0",#N/A,989.3,481.9
,,03-08-1992,354.1,243.5,"45,038.3",184.0,419.3,466.9,"10,003.2","1,925.9",2.5,"1,330.0","7,22,217.5","1,302.4","8,946.9","39,11,720.1","1,176.8","2,78,855.7",#N/A,976.4,475.1
,,04-08-1992,352.7,242.3,"44,867.4",183.5,418.5,465.7,"10,001.1","1,920.6",2.5,"1,320.6","7,20,400.7","1,293.3","8,894.6","39,00,860.9","1,171.3","2,78,884.4",#N/A,976.5,475.5
,,05-08-1992,350.8,241.4,"44,634.3",183.3,414.5,464.7,"9,935.9","1,918.5",2.5,"1,317.1","7,17,614.2","1,289.8","8,886.5","38,96,527.0","1,163.5","2,77,745.1",#N/A,971.1,475.6
,,06-08-1992,348.6,240.7,"44,534.2",182.7,414.0,464.1,"9,882.5","1,912.2",2.5,"1,305.2","7,10,886.1","1,278.2","8,806.4","38,83,803.7","1,157.7","2,74,755.3",#N/A,967.2,473.1
,,07-08-1992,349.9,238.9,"44,610.2",181.3,413.6,459.7,"9,901.3","1,897.9",2.5,"1,299.0","7,08,555.1","1,272.0","8,753.4","38,54,850.7","1,161.8","2,73,881.2",#N/A,966.4,471.1
,,10-08-1992,350.4,239.7,"44,861.9",181.8,415.8,461.4,"9,908.7","1,911.4",2.5,"1,310.5","7,14,374.4","1,283.4","8,872.4","38,66,351.6","1,160.9","2,76,425.7",#N/A,967.3,473.9
,,11-08-1992,348.2,238.9,"44,571.9",181.2,412.3,461.1,"9,860.2","1,904.8",2.5,"1,310.7","7,13,509.5","1,283.6","8,809.3","38,53,070.7","1,156.0","2,76,499.9",#N/A,967.2,476.9
,,12-08-1992,346.8,236.9,"44,294.4",179.9,413.2,457.8,"9,810.4","1,891.1",2.5,"1,298.5","7,07,226.6","1,271.6","8,768.9","38,25,188.6","1,151.0","2,73,901.0",#N/A,960.2,484.1
,,13-08-1992,337.3,229.8,"42,915.6",174.6,402.0,443.6,"9,564.6","1,835.9",2.4,"1,260.7","6,87,337.7","1,234.6","8,525.5","37,13,662.3","1,118.0","2,65,889.0",#N/A,932.8,468.9
,,14-08-1992,335.7,230.3,"42,389.5",175.2,400.7,444.5,"9,527.1","1,841.5",2.4,"1,269.1","6,90,806.8","1,242.8","8,507.7","37,24,976.8","1,114.6","2,67,482.9",#N/A,931.2,467.0
,,17-08-1992,337.4,230.5,"42,437.8",175.2,403.3,443.7,"9,459.8","1,841.7",2.4,"1,257.5","6,90,879.8","1,231.4","8,510.3","37,20,986.7","1,110.7","2,65,606.1",#N/A,935.6,465.6
,,18-08-1992,336.1,228.9,"42,415.3",174.2,402.9,440.7,"9,524.7","1,831.3",2.4,"1,258.8","6,82,403.9","1,232.7","8,483.1","36,99,925.6","1,114.8","2,65,296.0",#N/A,930.5,466.7
,,19-08-1992,338.0,229.6,"42,708.6",174.7,404.6,440.2,"9,582.8","1,836.4",2.4,"1,262.3","6,88,035.8","1,236.2","8,524.2","37,10,269.3","1,121.5","2,66,557.3",#N/A,934.0,464.6
,,20-08-1992,337.3,228.4,"42,569.4",173.9,401.7,435.3,"9,559.2","1,828.5",2.4,"1,261.5","6,86,512.2","1,235.4","8,487.8","36,94,400.0","1,119.2","2,65,839.0",#N/A,931.5,465.6
,,21-08-1992,336.9,226.8,"42,469.3",173.0,401.6,430.3,"9,564.7","1,818.7",2.4,"1,254.7","6,84,058.7","1,228.7","8,442.0","36,74,456.9","1,118.1","2,65,022.4",#N/A,924.2,464.0
,,24-08-1992,342.3,225.1,"42,648.1",171.6,406.9,424.8,"9,573.9","1,804.3",2.4,"1,267.9","6,89,457.1","1,241.6","8,622.3","36,85,239.5","1,122.4","2,67,232.6",#N/A,943.2,478.5
,,25-08-1992,341.4,224.4,"42,610.7",171.5,405.7,425.7,"9,674.4","1,802.7",2.4,"1,278.4","6,96,425.5","1,251.9","8,590.7","36,82,012.3","1,133.3","2,69,840.7",#N/A,941.6,481.3
,,26-08-1992,338.5,223.4,"42,291.2",170.4,403.0,426.3,"9,599.6","1,791.0",2.4,"1,271.4","6,89,305.9","1,245.0","8,502.5","36,58,083.7","1,122.4","2,66,971.3",#N/A,928.9,474.1
,,27-08-1992,339.0,224.4,"42,332.2",171.4,404.7,428.5,"9,618.1","1,801.8",2.4,"1,272.6","6,93,097.4","1,246.3","8,524.7","36,80,155.8","1,126.1","2,67,399.6",#N/A,931.4,472.0
,,28-08-1992,340.0,224.5,"41,899.6",171.5,406.8,428.0,"9,700.0","1,849.3",2.4,"1,273.8","6,91,991.4","1,247.4","8,551.5","36,95,804.2","1,123.6","2,67,308.5",#N/A,931.7,473.4
,,31-08-1992,340.0,224.5,"41,899.6",171.5,406.8,428.0,"9,700.0","1,849.3",2.4,"1,273.8","6,97,878.9","1,247.4","8,581.0","36,95,804.2","1,123.6","2,67,308.5",#N/A,931.7,473.4
,,01-09-1992,341.7,223.5,"42,006.7",171.1,408.1,423.5,"9,697.5","1,844.6",2.4,"1,277.0","6,98,075.8","1,250.5","8,563.9","36,86,381.3","1,131.0","2,67,632.2",#N/A,932.0,475.9
,,02-09-1992,340.5,222.2,"41,834.2",169.9,407.7,422.2,"9,647.8","1,831.5",2.4,"1,275.5","6,92,497.2","1,249.0","8,529.9","36,60,066.5","1,128.2","2,67,123.3",#N/A,929.5,474.2
,,03-09-1992,338.9,224.4,"42,014.7",170.8,405.8,428.3,"9,609.6","1,841.2",2.4,"1,282.3","6,90,852.9","1,255.7","8,500.3","36,79,589.4","1,122.3","2,67,711.2",#N/A,935.8,474.0
,,04-09-1992,342.1,225.3,"42,124.2",171.4,409.8,428.1,"9,688.1","1,847.9",2.4,"1,287.0","6,93,357.6","1,260.3","8,582.5","36,92,929.8","1,134.0","2,66,997.7",#N/A,938.6,474.6
,,07-09-1992,343.0,225.6,"42,380.3",172.1,411.8,429.0,"9,712.1","1,868.0",2.4,"1,288.3","7,01,257.5","1,261.6","8,622.3","37,34,025.7","1,139.3","2,68,075.5",#N/A,943.7,477.8
,,08-09-1992,342.2,224.0,"42,000.4",170.7,411.6,421.7,"9,707.9","1,853.1",2.4,"1,277.3","6,90,862.0","1,250.6","8,570.8","37,04,322.9","1,137.9","2,67,582.1",#N/A,937.0,478.0
,,09-09-1992,343.3,228.0,"42,307.1",173.8,417.6,429.6,"9,743.2","1,887.8",2.5,"1,303.2","6,99,797.8","1,276.2","8,635.3","37,73,549.5","1,139.1","2,73,226.2",#N/A,946.6,480.5
,,10-09-1992,342.3,227.3,"42,110.5",173.1,416.9,427.6,"9,702.3","1,879.0",2.4,"1,277.0","6,96,546.0","1,250.5","8,595.2","37,56,014.2","1,135.7","2,71,956.5",#N/A,948.8,472.8
,,11-09-1992,340.0,232.0,"42,234.9",176.7,415.5,437.8,"9,641.6","1,918.1",2.5,"1,288.3","7,06,146.9","1,261.6","8,590.1","38,34,104.7","1,127.0","2,77,610.7",#N/A,950.8,474.2
,,14-09-1992,346.3,243.7,"42,995.4",183.0,420.3,455.6,"9,776.0","1,946.6",2.6,"1,286.5","7,02,379.8","1,259.8","8,734.5","37,80,134.9","1,134.4","2,69,663.3",#N/A,964.7,470.3
,,15-09-1992,345.9,244.7,"42,971.9",184.8,421.2,454.7,"9,817.9","1,966.4",2.6,"1,316.1","7,15,294.6","1,295.1","8,788.4","38,18,690.3","1,146.5","2,75,948.5",#N/A,974.8,479.4
,,16-09-1992,349.0,254.7,"43,600.9",192.7,427.9,461.1,"9,817.7","2,050.3",2.7,"1,350.0","7,33,739.3","1,322.0","8,976.5","39,81,625.4","1,156.3","2,82,042.5",#N/A,998.3,487.0
,,17-09-1992,348.4,250.0,"43,330.0",195.6,424.6,449.9,"9,900.4","2,081.3",2.6,"1,280.1","7,14,728.1","1,253.6","8,783.4","40,41,735.9","1,150.4","2,71,247.5",#N/A,987.7,473.7
,,18-09-1992,347.2,252.9,"43,300.2",199.5,422.8,453.0,"9,871.3","2,123.0",2.6,"1,332.0","7,30,937.8","1,304.4","8,797.7","41,22,720.1","1,151.0","2,78,338.6",#N/A,992.0,474.4
,,21-09-1992,349.1,251.4,"43,178.7",203.9,429.8,454.2,"9,849.0","1,954.3",2.7,"1,322.9","7,23,943.8","1,295.6","8,813.1","38,11,856.6","1,157.4","2,77,184.7",#N/A,991.0,481.2
,,22-09-1992,349.2,252.9,"42,290.3",204.3,428.7,454.6,"9,908.6","1,958.0",2.6,"1,310.2","7,08,243.3","1,283.0","8,795.1","38,19,096.0","1,155.6","2,74,810.0",#N/A,992.1,482.5
,,23-09-1992,348.3,252.7,"41,836.9",203.8,432.1,456.1,"9,875.8","1,953.5",2.6,"1,295.7","7,06,625.4","1,268.9","8,777.1","38,10,366.8","1,153.0","2,71,323.1",#N/A,992.5,479.4
,,24-09-1992,348.3,251.0,"42,016.2",203.7,432.4,454.8,"9,888.3","1,952.4",2.6,"1,301.2","7,14,965.3","1,275.4","8,759.7","38,08,141.2","1,155.7","2,74,683.8",#N/A,989.2,480.1
,,25-09-1992,349.7,251.2,"42,106.8",203.9,433.5,453.2,"9,916.0","1,954.2",2.6,"1,300.0","7,11,467.8","1,273.1","8,778.2","38,11,733.4","1,159.4","2,73,133.3",#N/A,992.1,481.7
,,28-09-1992,348.0,244.6,"41,589.0",201.2,432.7,442.5,"9,818.4","1,896.9",2.6,"1,297.5","7,04,649.9","1,270.6","8,720.1","37,84,430.3","1,143.6","2,70,896.9",#N/A,986.3,482.8
,,29-09-1992,347.5,240.2,"41,584.1",196.4,436.8,432.5,"9,854.5","1,851.9",2.6,"1,282.9","6,95,202.3","1,256.4","8,729.2","36,94,635.1","1,153.1","2,67,910.8",#N/A,979.4,487.0
,,30-09-1992,349.0,241.3,"41,874.1",195.9,435.5,431.0,"9,903.8","1,847.3",2.5,"1,315.1","7,15,105.3","1,287.8","8,735.3","36,85,588.9","1,153.4","2,75,448.5",#N/A,974.0,487.3
,,01-10-1992,348.6,242.9,"41,850.1",200.7,436.5,434.1,"9,925.6","1,892.8",2.6,"1,313.5","7,32,075.1","1,286.3","8,841.7","37,76,220.7","1,153.3","2,80,224.8",#N/A,989.2,490.8
,,02-10-1992,348.0,240.8,"41,534.2",201.6,437.3,433.5,"9,883.5","1,901.3",2.5,"1,293.9","7,17,729.9","1,266.9","8,700.0","37,93,200.1","1,153.6","2,75,844.5",#N/A,977.4,481.6
,,05-10-1992,349.5,244.5,"41,785.8",205.6,438.3,428.7,"9,888.8","1,968.1",2.6,"1,323.1","7,23,639.8","1,295.6","8,852.6","38,02,827.1","1,167.7","2,77,955.3",#N/A,991.4,482.1
,,06-10-1992,350.3,247.8,"41,946.0",204.6,437.3,437.4,"9,921.8","1,958.8",2.6,"1,310.6","7,17,695.1","1,283.5","8,810.7","37,84,813.0","1,161.8","2,75,707.6",#N/A,992.8,487.3
,,07-10-1992,350.2,248.7,"42,009.9",203.9,437.0,442.0,"9,925.3","1,952.3",2.6,"1,311.6","7,15,280.3","1,284.4","8,793.5","37,72,180.5","1,157.9","2,74,236.8",#N/A,992.9,487.4
,,08-10-1992,350.5,253.8,"42,412.6",207.4,437.8,456.3,"9,955.0","1,985.4",2.6,"1,322.2","7,26,976.6","1,294.9","8,942.9","38,36,274.7","1,163.8","2,78,087.6",#N/A,"1,001.3",485.6
,,09-10-1992,350.1,254.9,"42,701.4",207.0,438.5,460.1,"9,954.3","1,982.0",2.7,"1,316.0","7,15,167.5","1,288.8","8,859.1","38,29,628.0","1,155.0","2,72,512.7",#N/A,"1,011.4",491.0
,,12-10-1992,346.5,250.3,"41,915.3",203.2,430.1,453.7,"9,775.2","1,896.0",2.6,"1,305.1","7,09,888.1","1,278.1","8,730.6","37,58,966.3","1,154.3","2,71,662.1",#N/A,987.2,480.0
,,13-10-1992,343.8,247.7,"41,692.5",200.2,427.9,449.5,"9,741.9","1,867.8",2.6,"1,280.1","7,00,363.9","1,253.6","8,648.8","37,03,074.5","1,138.0","2,67,482.6",#N/A,983.4,474.6
,,14-10-1992,343.8,246.9,"41,573.8",201.1,430.3,448.4,"9,770.6","1,876.0",2.6,"1,297.0","7,08,281.5","1,270.3","8,626.4","37,19,320.2","1,138.7","2,71,099.3",#N/A,981.3,475.9
,,15-10-1992,341.9,243.4,"41,086.3",200.9,426.7,442.0,"9,671.9","1,874.4",2.6,"1,284.7","7,03,149.9","1,258.0","8,619.1","37,16,148.1","1,132.8","2,68,331.5",#N/A,971.1,469.9
,,16-10-1992,341.8,247.5,"40,939.9",206.3,426.1,450.7,"9,680.2","1,924.2",2.6,"1,303.3","7,16,391.3","1,276.3","8,645.8","38,14,834.3","1,126.0","2,72,930.9",#N/A,983.3,477.9
,,19-10-1992,342.6,248.7,"41,040.6",209.9,427.8,452.4,"9,845.5","1,984.3",2.7,"1,275.4","7,03,375.1","1,249.0","8,617.5","37,11,498.5","1,128.4","2,68,669.0",#N/A,985.3,475.0
,,20-10-1992,343.5,255.9,"41,894.1",211.3,424.8,467.5,"9,746.1","1,997.5",2.7,"1,287.8","7,04,374.8","1,261.1","8,632.4","37,36,131.1","1,133.1","2,68,835.5",#N/A,998.1,481.3
,,21-10-1992,343.8,254.0,"41,837.7",212.9,426.2,463.1,"9,764.3","2,012.6",2.7,"1,293.6","7,09,273.4","1,266.7","8,693.3","37,64,327.7","1,139.0","2,69,310.2",#N/A,"1,001.1",481.1
,,22-10-1992,342.7,253.9,"41,365.3",211.3,427.1,462.8,"9,721.6","1,997.5",2.7,"1,283.9","6,96,807.8","1,257.2","8,668.2","37,36,082.2","1,139.3","2,66,359.6",#N/A,"1,001.4",476.8
,,23-10-1992,342.5,257.1,"41,777.4",212.3,427.1,467.1,"9,771.8","2,007.1",2.7,"1,302.0","7,08,109.8","1,275.0","8,650.6","37,54,123.0","1,138.3","2,70,108.9",#N/A,"1,004.7",481.8
,,26-10-1992,341.5,256.4,"41,632.4",215.2,427.2,466.9,"9,682.0","1,941.0",2.7,"1,303.1","7,13,989.8","1,273.1","8,649.2","37,00,398.7","1,128.1","2,72,138.0",#N/A,"1,006.3",477.9
,,27-10-1992,338.3,253.4,"41,397.6",214.2,417.3,462.2,"9,599.1","1,932.6",2.7,"1,265.3","6,97,031.9","1,239.1","8,611.6","36,84,293.1","1,124.9","2,65,790.9",#N/A,993.6,478.2
,,28-10-1992,338.2,254.0,"41,430.9",214.4,419.1,463.1,"9,598.2","1,934.1",2.7,"1,272.4","6,94,509.0","1,246.0","8,556.3","36,87,253.2","1,122.7","2,65,618.5",#N/A,999.0,489.6
,,29-10-1992,339.5,254.5,"41,896.9",216.2,421.9,466.5,"9,628.2","1,950.9",2.7,"1,277.2","6,98,782.0","1,250.8","8,621.6","37,19,106.2","1,130.4","2,66,794.1",#N/A,"1,004.2",491.0
,,30-10-1992,339.3,255.0,"41,795.6",217.1,421.0,467.9,"9,632.5","1,958.8",2.7,"1,272.3","7,01,908.8","1,245.9","8,598.0","37,34,205.3","1,126.3","2,66,395.4",#N/A,"1,004.8",488.0
,,02-11-1992,339.5,259.5,"42,063.4",221.7,421.7,475.0,"9,665.2","1,916.2",2.7,"1,294.8","7,07,895.8","1,268.0","8,652.1","37,20,202.1","1,139.0","2,69,444.2",#N/A,"1,009.7",495.0
,,03-11-1992,338.6,257.8,"41,340.7",218.7,421.7,471.4,"9,621.0","1,890.7",2.7,"1,250.9","6,90,485.2","1,225.1","8,611.6","36,70,793.6","1,125.9","2,62,513.6",#N/A,"1,007.3",486.7
,,04-11-1992,337.8,257.7,"41,490.9",217.5,420.2,473.1,"9,585.9","1,880.2",2.7,"1,262.4","6,93,908.4","1,236.2","8,559.2","36,50,329.5","1,119.1","2,64,416.1",#N/A,"1,000.3",487.9
,,05-11-1992,338.1,260.1,"41,487.0",219.8,422.0,478.6,"9,581.0","1,899.9",2.7,"1,277.6","6,99,726.6","1,251.1","8,596.3","36,88,659.6","1,121.5","2,67,280.5",#N/A,"1,008.7",485.2
,,06-11-1992,337.1,261.8,"41,452.1",219.3,422.6,482.5,"9,557.0","1,895.8",2.7,"1,266.6","6,92,797.3","1,240.4","8,577.7","36,80,683.7","1,119.8","2,63,385.3",#N/A,"1,010.5",483.0
,,09-11-1992,334.5,258.7,"41,338.3",219.9,421.3,476.0,"9,541.3","1,868.5",2.7,"1,260.0","6,93,198.3","1,233.8","8,542.1","36,48,198.1","1,098.0","2,63,208.9",#N/A,"1,007.4",484.5
,,10-11-1992,330.4,256.6,"41,075.5",218.2,417.7,474.6,"9,353.0","1,856.6",2.7,"1,239.7","6,78,671.5","1,214.1","8,426.8","36,25,011.6","1,095.8","2,57,821.2",#N/A,993.8,478.4
,,11-11-1992,331.2,255.6,"41,068.3",217.0,419.0,473.6,"9,407.2","1,846.5",2.7,"1,237.0","6,77,094.9","1,211.4","8,409.0","36,05,220.0","1,101.4","2,58,448.0",#N/A,987.9,477.5
,,12-11-1992,333.1,257.6,"41,309.7",218.6,420.4,477.6,"9,437.8","1,859.8",2.7,"1,248.0","6,86,049.9","1,222.1","8,456.5","36,31,207.8","1,106.3","2,61,469.5",#N/A,993.0,481.4
,,13-11-1992,334.4,255.2,"41,435.8",215.8,422.5,472.6,"9,479.5","1,836.3",2.7,"1,238.3","6,78,919.4","1,212.6","8,470.6","35,85,385.3","1,111.5","2,58,159.2",#N/A,993.1,480.0
,,16-11-1992,335.4,259.5,"41,883.6",220.7,425.6,482.3,"9,513.5","1,907.7",2.7,"1,276.8","7,02,243.0","1,250.4","8,571.0","36,29,760.0","1,108.1","2,66,824.5",#N/A,"1,008.2",488.4
,,17-11-1992,334.3,260.0,"41,622.5",219.9,426.1,485.5,"9,468.2","1,900.9",2.7,"1,249.6","6,90,076.4","1,223.7","8,502.7","36,16,665.1","1,112.6","2,62,491.4",#N/A,999.9,487.0
,,18-11-1992,335.1,260.6,"41,694.7",220.3,427.2,488.0,"9,532.0","1,904.1",2.7,"1,255.9","6,90,591.0","1,229.9","8,548.2","36,22,936.1","1,116.1","2,63,343.1",#N/A,"1,006.0",487.6
